stn_num|stn_type|stn_name|stn_name_heb|stn_long|stn_lat|isr_grid_X|isr_grid_Y|stn_hgt|date_open|date_close|stn_auto|stn_num_env|date_web_frst|date_web_last|yearly_rain|
252901|2|QEZIOT|קציעות|34.4604|30.8749|148300|531800|275|1975-10-01|1977-06-01|0||1975-10|1977-05|0|
252915|2|SHIVTA|שבטה|34.624899999999997|30.888400000000001|164040|533200|330|1968-10-01|1971-05-31|0||1968-10|1971-05|0|
252920|2|SHIVTA|שבטה|34.629800000000003|30.8886|164500|533220|340|1960-11-01|1971-05-31|0||1960-11|1971-05|0|
252925|2|SHIVTA|שבטה|34.626600000000003|30.8886|164200|533220|335|1968-11-01|1971-05-31|0||1968-11|1971-05|0|
252950|2|NIZZANA|ניצנה|34.435299999999998|30.8748|145900|531800|250|1934-09-01|1950-06-01|0||1934-09|1950-05|0|
252960|2|NIZZANA|ניצנה|34.407800000000002|30.881499999999999|143270|532570|230|1975-09-01||2||1975-09|2022-06|1|
253000|2|SEDE BOQER MAN|שדה בוקר מאוישת|34.795000000000002|30.870200000000001|180300|531140|475|1951-09-01||0||1951-09|2022-06|0|
253010|2|SEDE BOQER|שדה בוקר|34.795000000000002|30.870200000000001|180300|531140|475|1998-07-01||1||2004-09|2022-06|0|
253020|2|HAR HATIRA ASCENT|הר חתירה מעלה|34.822299999999998|30.869499999999999|182900|531030|530|1952-09-01||2||1952-09|2022-06|1|
253030|2|SEDE BOQER UNI|שדה בוקר אוניברסיטה|34.782600000000002|30.854399999999998|179140|529370|475|1966-12-01|1975-02-01|0||1966-12|1975-01|0|
253035|2|HOR HAHAR|הור ההר|35.087899999999998|30.843599999999999|208300|528100|90|1976-09-01|1981-05-31|0||1976-09|1981-05|0|
253040|2|ZIN VALLEY|בקעת צין|34.8703|30.8109|187470|524510|285|1959-08-01|1962-07-01|2||1959-09|1962-05|1|
253050|2|AVEDAT FARM|עבדת חווה|34.7712|30.787600000000001|177980|521960|555|1960-09-01|2000-07-31|0||1960-09|2000-05|0|
253052|2|AVDAT|עבדת|34.7712|30.787700000000001|177980|521980|555|2008-10-01||1||2008-10|2022-06|0|
253400|2|MA'ALE AQRABIM REGEM TZAFIR|מעלה עקרבים רגם צפיר|35.132300000000001|30.898700000000002|212550|534200|60|1960-09-01||2||1960-09|2022-06|1|
253450|2|NAHAL ZIN - ORON ROAD|נחל צין - דרך אורון|34.947400000000002|30.817299999999999|194850|525200|220|1975-10-01|1977-06-01|0||1975-10|1977-05|0|
253500|2|NAHAL ZIN|נחל צין|35.006399999999999|30.802|200500|523500|160|1959-08-01|1962-07-01|2||1959-09|1962-05|1|
253700|2|AVEDAT|עבדת|34.771000000000001|30.787600000000001|177980|521980|555|1954-09-01|2009-07-31|2||1954-09|2009-05|1|
253745|2|EZUZ|עזוז|34.471499999999999|30.7911|149320|522510|335|2009-03-01||1||2009-03|2022-06|0|
253900|2|BE'EROTAYIM|בארותיים|34.468400000000003|30.792000000000002|149000|522600|325|1963-08-01|1965-07-01|2||1963-09|1965-05|1|
253990|2|BEEROTAYIM JUNCTION|צומת בארותיים|34.456600000000002|30.764299999999999|147850|519540|360|1989-09-01||2||1989-09|2022-06|1|
254250|2|BEER HAFIR|באר חפיר|34.591099999999997|30.721399999999999|160700|514700|450|1976-08-01|1980-07-01|2||1976-09|1980-05|1|
254300|2|NAHAL GEVE|נחל גבע|34.719499999999996|30.711099999999998|173000|513500|660|1960-08-01|1962-07-01|2||1960-09|1962-05|1|
254500|2|ROAD 40 - NAHAL ZIN  CROSSING|כביש - 40 מעבר נחל צין|34.785899999999998|30.710899999999999|179360|513450|690|1960-09-01||2||1960-09|2022-06|1|
254900|2|QADESH BARNEA RIDGE|קדש ברנע שלוחה|34.502099999999999|30.673100000000002|152140|509400|562|1985-09-01|2012-07-31|2||1985-09|2012-07|1|
255500|2|GIVAT BARNEA|גבעת ברנע|34.518500000000003|30.648800000000001|153700|506700|575|1963-08-01|1966-07-01|2||1963-09|1966-05|1|
255595|2|MIZPE RAMON NORTH|מצפה רמון צפון|34.8033|30.616700000000002|181000|503000|840|1969-09-01|2005-05-31|0||1969-09|2005-05|0|
255600|2|MIZPE RAMON NORTH|מצפה רמון צפון|34.8033|30.616700000000002|181000|503000|840|1967-09-01|1969-07-31|0||1967-09|1969-05|0|
255630|2|MIZPE RAMON|מצפה רמון|34.796700000000001|30.612500000000001|180350|502540|865|1996-01-01|2011-05-31|1||2004-09|2011-05|0|
256000|2|MIZPE RAMON|מצפה רמון|34.8035|30.6112|181000|502400|845|1959-09-01|1968-03-01|0||1959-09|1968-02|0|
256001|2|MIZPE RAMON|מצפה רמון|34.800400000000003|30.607600000000001|180700|502000|850|1952-09-01|1958-06-01|0||1952-09|1958-05|0|
256002|2|MIZPE RAMON|מצפה רמון|34.8035|30.609400000000001|181000|502200|850|1958-09-01|1959-06-01|0||1958-09|1959-05|0|
256003|2|MIZPE RAMON|מצפה רמון|34.804600000000001|30.610099999999999|181100|502260|845|2014-12-01||1||2014-09|2022-06|0|
256200|2|MAKHTESH RAMON|מכתש רמון|34.826900000000002|30.6252|183250|503940|570|1956-09-01|2008-07-31|2||1956-09|2008-05|1|
256201|2|MAKHTESH RAMON|מכתש רמון|34.8277|30.624700000000001|183350|503900|565|2012-08-01||2||2012-08|2022-06|1|
256250|2|BOR HAMAT|בור חמת|34.7102|30.593|172050|500410|800|1985-09-01||2||1985-09|2022-06|1|
256300|2|HAR HORESHA|הר חורשה|34.531999999999996|30.592400000000001|154960|500440|865|1985-09-01||2||1985-09|2011-05|1|
256450|2|BOUNDARY PILLAR 59|אבן גבול 59|34.677100000000003|30.2042|168670|457320|560|1988-09-01|2011-07-31|2||1988-09|2011-05|1|
256500|2|HAR RAMON|הר רמון|34.651600000000002|30.551200000000001|166400|495800|900|1976-08-01|1980-07-01|2||1976-09|1980-05|1|
256581|2|HAR HARIF|הר חריף|34.565800000000003|30.497199999999999|158170|489870|980|2015-08-01|2016-07-31|2||2015-08|2016-07|1|
257050|2|BEEROT ODED|בארות עודד|34.723300000000002|30.481100000000001|173250|488000|690|1976-08-01|1980-07-01|2||1976-09|1980-05|1|
257200|2|HAMESHAR|המישר|34.942399999999999|30.422999999999998|194270|481490|380|1956-09-01||2||1956-09|2022-06|1|
257330|2|EN MEARA|עין מערה|34.552|30.412099999999999|156760|480440|720|1985-09-01|2012-07-31|2||1985-09|2012-07|1|
257400|2|HAR SAGGI|הר שגיא|34.6387|30.3506|165060|473570|995|1963-08-01|1966-07-01|2||1963-09|1966-05|1|
257401|2|HAR SAGGI CREST|הר שגיא פסגה|34.638500000000001|30.351900000000001|165040|473720|980|1976-08-01|1980-07-01|2||1976-09|1980-05|1|
257450|2|BOUNDARY PILLAR 54|אבן גבול 54|34.630800000000001|30.3246|164280|470690|704|1986-09-01|2011-07-31|2||1986-09|2011-05|1|
257600|2|NAHAL PARAN RD CROSS|נחל פארן מעבר כביש|34.954000000000001|30.328800000000001|195370|471050|250|1958-08-01|1977-07-01|2||1958-09|1977-05|1|
257800|2|RAMAT KARKOM|רמת כרכום|34.747599999999998|30.296299999999999|175500|467500|790|1959-08-01|1961-07-01|2||1959-09|1961-05|1|
258000|2|ZIHOR NEWE MIDBAR|ציחור נווה מדבר|35.021999999999998|30.277999999999999|201900|465400|270|1960-09-01|1964-05-31|0||1960-09|1964-05|0|
258100|2|RAMOT SAGGI|רמת שגיא|34.6753|30.2148|168500|458500|540|1963-08-01|1966-07-01|2||1963-09|1966-05|1|
258200|2|UPPER NAHAL ZIHOR|נחל ציחור עליון|34.862200000000001|30.206399999999999|186500|457500|430|1959-08-01|1962-07-01|2||1959-09|1962-05|1|
258300|2|UPPER NAHAL PARAN|נחל פארן עליון|34.758499999999998|30.187999999999999|176500|455500|430|1959-08-01|1962-07-01|2||1959-09|1962-05|1|
258400|2|NAHAL AQOF|נחל עקוף|34.938200000000002|30.151599999999998|193800|451400|340|1959-08-01|1962-07-01|2||1959-09|1962-05|1|
258550|2|NAHAL HIYYON|נחל חיון|35.008200000000002|30.196000000000002|200550|456310|280|1958-09-01||2||1958-09|2022-06|1|
258700|2|NAHAL YAALON|נחל יעלון|35.070099999999996|30.105699999999999|206500|446300|350|1960-08-01|1962-07-01|2||1960-09|1962-05|1|
258820|2|BOUNDARY PILLAR 63|אבן גבול 63|34.731499999999997|30.088899999999999|173860|444520|490|1989-09-01|2011-07-31|2||1989-09|2011-05|1|
258850|2|PARAN RIVER - ROAD 40|נחל פארן - כביש 40|34.948900000000002|30.336400000000001|194850|471850|270|1963-09-01||2||1963-09|2022-06|1|
259000|2|UPPER NAHAL ZNIFIM|נחל צניפים עליון|34.840000000000003|30.0349|184300|438500|515|1959-08-01|1962-07-01|2||1959-09|1962-05|1|
259132|2|NEOT SMADAR MAN|נאות סמדר מאוישת|35.024099999999997|30.0486|202060|439970|400|1998-09-01||0||1998-09|2022-06|0|
259133|2|NE'OT SMADAR|נאות סמדר|35.023299999999999|30.047999999999998|201990|439900|400|2007-07-01||1||2007-09|2022-06|0|
259150|2|KETURA SHIZAFON ROAD KM 11|כביש קטורה שיזפון קמ 11|35.019399999999997|30.043399999999998|201600|439400|405|1958-09-01|2010-07-31|2||1958-09|2010-07|1|
259270|2|UVDA AIRPORT|עובדה שדה תעופה|34.934399999999997|29.9511|193400|429200|440|1981-10-01|2005-05-31|0||1981-10|2005-05|0|
259300|2|BIQAT UVDA|בקעת עובדה|34.925400000000003|29.901599999999998|192500|423690|490|1960-08-01|1962-07-01|2||1960-09|1962-05|1|
259450|2|HILL 677|גבעה 677|34.811599999999999|29.876999999999999|181500|421000|650|1963-08-01|1966-07-01|2||1963-09|1966-05|1|
259480|2|BOUNDARY PILLAR 71|אבן גבול 71|34.776200000000003|29.942699999999999|178110|428300|578|1986-09-01|2011-07-31|2||1986-09|2011-05|1|
259500|2|SAYYARIM JUNCTION|צומת סיירים|34.858199999999997|29.896100000000001|186010|423100|550|1985-09-01||2||1985-09|2022-06|1|
259590|2|BOUNDARY PILLAR 79|אבן גבול 79|34.8538|29.743600000000001|185530|406200|815|1989-09-01||2||1989-09|2022-06|1|
259600|2|HILL 725|גבעה 725|34.864800000000002|29.766200000000001|186600|408700|700|1963-08-01|1966-07-01|2||1963-09|1966-05|1|
259700|2|BOUNDARY PILLAR 82|אבן גבול 82|34.879399999999997|29.6463|187980|395410|823|1985-09-01||2||1985-09|2022-06|1|
259750|2|HAR YEHOAHAZ|הר יהואחז|34.878700000000002|29.613800000000001|187900|391800|730|1964-08-01|1966-07-01|2||1964-09|1966-05|1|
286100|2|MIZPE ELAT|מצפה אילת|34.887099999999997|29.5778|188700|387810|500|1986-09-01||2||1986-09|2022-06|1|
310050|2|MA'YAN BARUKH|מעיין ברוך|35.608400000000003|33.240900000000003|257100|794000|205|1947-09-01|1973-06-01|0||1947-09|1973-05|0|
310051|2|MA'YAN BARUKH|מעיין ברוך|35.608699999999999|33.240699999999997|257130|793980|205|1973-09-01||0||1973-09|2022-06|0|
310080|2|SNIR SETTELMENT|שניר היאחזות|35.677799999999998|33.240000000000002|263570|793930|305|1967-09-01|1968-06-01|0||1967-09|1968-05|0|
310081|2|SNIR|שניר|35.677799999999998|33.240099999999998|263570|793940|305|1968-10-01|1975-05-31|0||1968-10|1975-05|0|
310082|2|SNIR|שניר|35.679000000000002|33.241300000000003|263680|794070|310|1976-09-01|1982-02-01|0||1976-09|1982-01|0|
310083|2|BANIAS NATURE RESERVE|בניאס שמורה|35.694099999999999|33.247100000000003|265090|794730|355|1991-09-01||0||1991-09|2022-06|0|
310093|2|DAFNA MAN|דפנה מאוישת|35.634999999999998|33.227699999999999|259600|792550|135|2011-09-01||0||2011-09|2022-06|0|
310094|2|DAFNA MAN|דפנה מאוישת|35.638399999999997|33.233199999999997|259900|793160|150|1976-08-01|2011-08-31|0||1976-09|2011-05|0|
310095|2|DAFNA|דפנה|35.639499999999998|33.2318|260000|793000|150|1970-09-01|1976-06-01|0||1970-09|1976-05|0|
310097|2|DAFNA|דפנה|35.634999999999998|33.227699999999999|259600|792550|135|2010-04-01|2019-07-31|1||2010-04|2019-07|0|
310098|2|DAFNA|דפנה|35.633699999999997|33.2254|259490|792290|127|2019-08-01||1||2019-08|2022-06|0|
310100|2|DAFNA|דפנה|35.639499999999998|33.229999999999997|260000|792800|140|1939-09-01|1970-06-01|0||1939-09|1970-05|0|
310120|2|TEL DAN|תל דן|35.649299999999997|33.245699999999999|260910|794550|175|1991-09-01||0||1991-09|2022-06|0|
310150|2|DAN|דן|35.654499999999999|33.238100000000003|261400|793700|170|1939-09-01|2000-05-31|0||1939-09|2000-05|0|
310170|2|SHE'AR YASHUV|שאר ישוב|35.648099999999999|33.229999999999997|260800|792800|140|1961-09-01|1974-05-31|0||1961-09|1974-05|0|
310190|2|HAGOSHERIM|הגושרים|35.625300000000003|33.222099999999998|258680|791920|110|1965-10-01|2014-07-31|0||1965-10|2014-07|0|
310191|2|HAGOSHERIM|הגושרים|35.624699999999997|33.219499999999996|258630|791640|100|2014-11-01||0||2014-09|2022-06|0|
310200|2|QIRYAT SHEMONA TEXTILE|קריית שמונה טכסטיל|35.582599999999999|33.2226|254700|791960|170|1960-09-01|1975-05-31|0||1960-09|1975-05|0|
310300|2|QIRYAT SHEMONA|קריית שמונה|35.575000000000003|33.201300000000003|254000|789600|90|1950-09-01|1988-07-31|0||1950-09|1988-05|0|
310349|2|KEFAR SZOLD|כפר סאלד|35.6586|33.196599999999997|261800|789100|140|1971-08-01|1992-07-31|0||1971-09|1992-05|0|
310350|2|KEFAR SZOLD|כפר סאלד|35.6586|33.196599999999997|261800|789100|140|1943-09-01|1971-07-31|0||1943-09|1971-05|0|
310351|2|KEFAR SZOLD|כפר סאלד|35.656999999999996|33.196800000000003|261660|789140|130|1992-08-01||0||1992-09|2022-06|0|
310400|2|AMIR|עמיר|35.622100000000003|33.18|258400|787250|80|1940-09-01|1970-06-01|0||1940-09|1970-05|0|
310450|2|SEDE NEHEMYA|שדה נחמיה|35.621600000000001|33.187199999999997|258350|788050|80|1941-09-01|1957-08-01|0||1941-09|1957-05|0|
310550|2|KEFAR BLUM|כפר בלום|35.612000000000002|33.172800000000002|257460|786450|75|1944-09-01|1977-06-30|0||1944-09|1977-05|0|
310551|2|KEFAR BLUM MAN|כפר בלום מאוישת|35.613300000000002|33.171599999999998|257590|786320|75|1977-09-01||0||1977-09|2022-06|0|
310552|2|KEFAR BLUM|כפר בלום|35.613300000000002|33.171599999999998|257590|786320|75|2005-07-01||1||2005-09|2022-06|0|
310600|2|NE'OT MORDEKHAY|נאות מרדכי|35.600000000000001|33.160699999999999|256350|785100|75|1946-09-01|1992-06-30|0||1946-09|1992-05|0|
310601|2|NE'OT MORDEKHAY|נאות מרדכי|35.600000000000001|33.160699999999999|256350|785100|75|1992-09-01|2005-07-31|0||1992-09|2005-05|0|
310603|2|NE'OT MORDEKHAY|נאות מרדכי|35.592300000000002|33.160699999999999|255630|785100|75|2005-08-01||0||2005-09|2022-06|0|
310700|2|SHAMIR FIELDS|שמיר שדות|35.6404|33.166400000000003|260120|785750|80|1946-09-01|1976-05-31|0||1946-09|1976-05|0|
310701|2|SHAMIR|שמיר|35.657600000000002|33.166499999999999|261720|785770|190|1962-09-01|1968-06-01|0||1962-09|1968-05|0|
310702|2|SHAMIR|שמיר|35.659500000000001|33.162599999999998|261900|785330|190|1976-10-01|2016-07-31|0||1976-10|2016-07|0|
310703|2|SHAMIR|שמיר|35.567500000000003|33.165999999999997|261720|785720|195|2016-08-01||0||2016-08|2022-06|0|
310750|2|EIN AVAZIM - AL BUWEIZIYA|עין אווזים - אל בובייזיה|35.570500000000003|33.156300000000002|253600|784600|80|1933-11-01|1938-06-01|0||1933-11|1938-05|0|
310780|2|HULA FARM|חולה חווה|35.621299999999998|33.150399999999998|258340|783970|70|1954-09-01|1966-12-01|0||1954-09|1966-11|0|
310799|2|LAHAVOT HABASHAN|להבות הבשן|35.646000000000001|33.140799999999999|260660|782920|85|1976-09-01||0||1976-09|2022-06|0|
310800|2|LAHAVOT HABASHAN|להבות הבשן|35.646500000000003|33.140700000000002|260700|782900|90|1946-09-01|1976-06-01|0||1946-09|1976-05|0|
310900|2|AGMON HAHULA JUNCTION|אגמון החולה צומת|35.574599999999997|33.111199999999997|254000|779600|70|1956-09-01|1969-05-31|0||1956-09|1969-05|0|
310910|2|HULA CENTRAL|חולה מרכז|35.601300000000002|33.096699999999998|256500|778000|65|1965-10-01|1976-06-01|0||1965-10|1976-05|0|
310970|2|NOTERA|נוטרה|35.6372|33.099499999999999|259850|778330|75|1973-10-01|1982-06-01|0||1973-10|1982-05|0|
311050|2|YESUD HAMA'ALA|יסוד המעלה|35.610799999999998|33.057899999999997|257400|773700|70|1921-09-01|1996-07-31|0||1921-09|1996-05|0|
311070|2|HULA|חולה שמורה|35.602200000000003|33.068800000000003|256590|774910|70|1991-09-01||0||1991-09|2022-06|0|
311100|2|HULATA|חולתה|35.609699999999997|33.051600000000001|257300|773000|75|1959-09-01|1969-12-01|0||1959-09|1969-11|0|
311150|2|SEDE ELI'EZER|שדה אליעזר|35.564700000000002|33.046300000000002|253100|772400|150|1955-09-01|1959-05-31|0||1955-09|1959-05|0|
311200|2|AYYELET HASHAHAR|איילת השחר|35.574199999999998|33.021900000000002|254000|769700|175|1920-09-01|1966-05-31|0||1920-09|1966-05|0|
311201|2|AYYELET HASHAHAR|איילת השחר|35.572600000000001|33.022799999999997|253850|769800|175|1966-09-01|1995-07-31|0||1966-09|1995-05|0|
311203|2|AYYELET HASHAHAR|איילת השחר|35.572600000000001|33.022399999999998|253850|769750|175|1995-08-01|1999-07-31|0||1995-09|1999-05|0|
311204|2|AYYELET HASHAHAR MAN|איילת השחר מאוישת|35.573500000000003|33.0244|253940|769980|170|1999-08-01||0||1999-09|2022-06|0|
311206|2|AYYELET HASHAHAR|איילת השחר|35.573500000000003|33.0244|253940|769980|170|2010-08-01||1||2010-09|2022-06|0|
311208|2|TEL HAZOR|תל חצור|35.569600000000001|33.018300000000004|253570|769300|225|2002-12-01||0||2002-12|2022-06|0|
311250|2|GADOT|גדות|35.620800000000003|33.016500000000001|258350|769120|120|1954-09-01|2014-07-31|0||1954-09|2014-07|0|
311251|2|GADOT|גדות|35.621200000000002|33.017699999999998|258400|769240|120|2014-09-01||0||2014-09|2022-06|0|
311300|2|MISHMAR HAYARDEN|משמר הירדן|35.599600000000002|33.003|256380|767610|240|1947-09-01|1954-06-01|0||1950-09|1954-05|0|
311350|2|GESHER BENOT YAAQOV|גשר בנות יעקב|35.629800000000003|33.013199999999998|259200|768750|80|1933-09-01|1947-06-01|0||1933-09|1947-05|0|
311450|2|MAHANAYIM|מחניים|35.57|32.988199999999999|253620|765960|270|1920-09-01||0||1920-09|2022-06|0|
311500|2|KEFAR HANASI|כפר הנשיא|35.603200000000001|32.974299999999999|256730|764430|270|1948-09-01|1972-08-01|0||1948-09|1972-05|0|
311501|2|KEFAR HANASI|כפר הנשיא|35.601799999999997|32.9741|256600|764400|270|1972-09-01||0||1972-09|2022-06|0|
311510|2|TUBA|טובא|35.591099999999997|32.967799999999997|255600|763700|275|1981-10-01|1990-07-31|0||1981-10|1990-05|0|
311550|2|KARE DESHE|כרי דשא|35.577599999999997|32.928600000000003|254350|759350|225|1960-09-01|1997-07-31|0||1960-09|1997-05|0|
311650|2|ALMAGOR|אלמגור|35.6006|32.912199999999999|256510|757540|-10|1963-09-01||0||1963-09|2022-06|0|
311655|2|KEFAR NAHUM MAN|כפר נחום מאוישת|35.5792|32.883299999999998|254520|754330|-200|2001-01-01||0||2001-01|2022-06|0|
311656|2|KEFAR NAHUM|כפר נחום|35.5792|32.883299999999998|254520|754330|-200|2007-08-01||1||2007-09|2022-06|0|
311660|2|BET ZAYDA|בית ציידה|35.650399999999998|32.880000000000003|261180|753990|-200|1996-01-01||1||2004-09|2022-06|0|
311700|2|AMNUN|אמנון|35.567300000000003|32.903799999999997|253400|756600|25|2004-08-01||0||2004-09|2022-06|0|
320050|2|EN SHEVA|טבחה|35.548999999999999|32.871400000000001|251700|753000|-200|1910-09-01|1976-05-31|0||1910-09|1976-05|0|
320060|2|SAPIR SITE|אתר ספיר|35.535699999999999|32.869599999999998|250450|752800|-200|1966-10-01||0||1966-10|2022-06|0|
320099|2|GINNOSAR|גינוסר|35.524500000000003|32.850200000000001|249410|750640|-200|1982-10-01||0||1982-10|2022-06|0|
320100|2|GINNOSAR|גינוסר|35.525399999999998|32.8489|249500|750500|-205|1940-09-01|1967-06-01|0||1940-09|1967-05|0|
320101|2|GINNOSAR|גינוסר|35.5244|32.846200000000003|249400|750200|-205|1967-09-01|1982-06-01|0||1967-09|1982-05|0|
320150|2|MIGDAL|מגדל|35.506900000000002|32.839199999999998|247770|749410|-160|1919-09-01|1957-07-01|0||1919-09|1957-05|0|
320200|2|TIBERIAS FOREST NURSERY|טבריה משתלות היעור|35.533299999999997|32.796300000000002|250250|744660|-110|1922-09-01|1963-04-01|0||1922-09|1963-03|0|
320220|2|TIBERIAS SCOTCH HOSPITAL|טבריה בי"ח סקוטי|35.541200000000003|32.789400000000001|251000|743900|-200|1890-09-01|1914-07-01|0||1890-09|1914-05|0|
320250|2|EN GEV|עין גב|35.637300000000003|32.784599999999998|260000|743400|-205|1938-09-01|1970-11-01|0||1938-09|1970-10|0|
320300|2|HAMAT|חמת|35.549199999999999|32.767699999999998|251750|741500|-200|1937-09-01|1977-06-01|0||1937-09|1977-05|0|
320315|2|HAMAT TIBERIA (GAN LEUMI)|חמת טבריה (גן לאומי)|35.5503|32.767200000000003|251860|741440|-200|2007-08-01|2015-07-31|0||2007-09|2015-07|0|
320350|2|HAON|האון|35.6248|32.727499999999999|258850|737060|-200|1951-09-01||0||1951-09|2022-06|0|
320400|2|KINNERET COLONY|כנרת מושבה|35.564500000000002|32.720799999999997|253200|736300|-170|1911-09-01|1946-06-01|0||1911-09|1946-05|0|
320405|2|KINNERET COLONY|כנרת מושבה|35.564500000000002|32.720799999999997|253200|736300|-170|1992-01-01||0||1992-01|2022-06|0|
