Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33
7566,9929,קופת התגמולים לעובדי בנק דיסקונט לבני 60 ומעלה,תגמולים ואישית לפיצויים,"ארגון עובדי בנק דיסקונט בישראל, אגודה עות'מאנית","החברה לניהול קופות גמל של עובדי בנק דיסקונט בע""מ",201801,21/12/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.00,0.01,-0.34,-0.35,35.08,0.00,,0.37,0.37,,,,,,,,94.5,4.72,2.39,2.02,520014614,29/05/2019
7567,9929,קופת התגמולים לעובדי בנק דיסקונט לבני 60 ומעלה,תגמולים ואישית לפיצויים,"ארגון עובדי בנק דיסקונט בישראל, אגודה עות'מאנית","החברה לניהול קופות גמל של עובדי בנק דיסקונט בע""מ",201802,21/12/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.01,0.04,0.46,0.43,35.23,0.00,,-0.77,-0.4,,,,,,,,94.6,4.77,2.51,2.08,520014614,29/05/2019
7568,9929,קופת התגמולים לעובדי בנק דיסקונט לבני 60 ומעלה,תגמולים ואישית לפיצויים,"ארגון עובדי בנק דיסקונט בישראל, אגודה עות'מאנית","החברה לניהול קופות גמל של עובדי בנק דיסקונט בע""מ",201803,21/12/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.02,0.14,-0.28,-0.40,34.8,0.00,,-0.11,-0.51,,,,,,,,94.3,4.38,2.33,1.76,520014614,29/05/2019
7569,9929,קופת התגמולים לעובדי בנק דיסקונט לבני 60 ומעלה,תגמולים ואישית לפיצויים,"ארגון עובדי בנק דיסקונט בישראל, אגודה עות'מאנית","החברה לניהול קופות גמל של עובדי בנק דיסקונט בע""מ",201804,21/12/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.01,0.02,-0.12,-0.13,34.74,0.00,,0.17,-0.34,,,,,,,,94.3,4.57,2.51,1.94,520014614,29/05/2019
7570,9929,קופת התגמולים לעובדי בנק דיסקונט לבני 60 ומעלה,תגמולים ואישית לפיצויים,"ארגון עובדי בנק דיסקונט בישראל, אגודה עות'מאנית","החברה לניהול קופות גמל של עובדי בנק דיסקונט בע""מ",201805,21/12/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.01,0.02,0.80,0.79,35.61,0.00,,0.23,-0.11,,,,,,,,94.8,4.71,2.57,2.21,520014614,29/05/2019
7571,9929,קופת התגמולים לעובדי בנק דיסקונט לבני 60 ומעלה,תגמולים ואישית לפיצויים,"ארגון עובדי בנק דיסקונט בישראל, אגודה עות'מאנית","החברה לניהול קופות גמל של עובדי בנק דיסקונט בע""מ",201806,21/12/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.01,0.07,-0.53,-0.59,34.95,0.00,,-0.17,-0.28,,,,,,,,95.9,4.63,2.47,2.34,520014614,29/05/2019
7572,9929,קופת התגמולים לעובדי בנק דיסקונט לבני 60 ומעלה,תגמולים ואישית לפיצויים,"ארגון עובדי בנק דיסקונט בישראל, אגודה עות'מאנית","החברה לניהול קופות גמל של עובדי בנק דיסקונט בע""מ",201807,21/12/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.01,0.02,0.02,0.01,35.11,0.00,,0.46,0.17,,,,,,,,96.5,5.02,2.75,2.44,520014614,29/05/2019
7573,9929,קופת התגמולים לעובדי בנק דיסקונט לבני 60 ומעלה,תגמולים ואישית לפיצויים,"ארגון עובדי בנק דיסקונט בישראל, אגודה עות'מאנית","החברה לניהול קופות גמל של עובדי בנק דיסקונט בע""מ",201808,21/12/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.01,0.18,-0.61,-0.78,34.66,0.00,,0.97,1.15,,,,,,,,96.5,5.01,2.73,2.48,520014614,29/05/2019
7574,9929,קופת התגמולים לעובדי בנק דיסקונט לבני 60 ומעלה,תגמולים ואישית לפיצויים,"ארגון עובדי בנק דיסקונט בישראל, אגודה עות'מאנית","החברה לניהול קופות גמל של עובדי בנק דיסקונט בע""מ",201809,21/12/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.01,0.02,0.00,-0.01,34.63,0.00,,-0.08,1.07,,,,,,,,96.5,4.97,2.7,2.44,520014614,29/05/2019
7575,9929,קופת התגמולים לעובדי בנק דיסקונט לבני 60 ומעלה,תגמולים ואישית לפיצויים,"ארגון עובדי בנק דיסקונט בישראל, אגודה עות'מאנית","החברה לניהול קופות גמל של עובדי בנק דיסקונט בע""מ",201810,21/12/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.00,0.02,-0.74,-0.76,33.51,0.00,,-1.04,0.01,,,,,,,,96.5,4.59,2.44,2.31,520014614,29/05/2019
7576,9929,קופת התגמולים לעובדי בנק דיסקונט לבני 60 ומעלה,תגמולים ואישית לפיצויים,"ארגון עובדי בנק דיסקונט בישראל, אגודה עות'מאנית","החברה לניהול קופות גמל של עובדי בנק דיסקונט בע""מ",201811,21/12/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.00,1.87,0.01,-1.86,31.61,0.00,,-0.11,-0.1,,,,,,,,96.8,4.39,2.32,2.24,520014614,29/05/2019
7577,9929,קופת התגמולים לעובדי בנק דיסקונט לבני 60 ומעלה,תגמולים ואישית לפיצויים,"ארגון עובדי בנק דיסקונט בישראל, אגודה עות'מאנית","החברה לניהול קופות גמל של עובדי בנק דיסקונט בע""מ",201812,21/12/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.01,0.23,1.64,1.42,32.62,0.00,,-1.28,-1.37,4.81,,1.58,,,,,97,4.01,2.14,2.07,520014614,29/05/2019
7578,9930,"גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ 50-60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",201801,02/11/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,4.09,1.89,-10.84,-8.64,896.57,0.41,,1.18,1.18,,,,,,,,84.8,293.65,267.8,144.84,570011767,29/05/2019
7579,9930,"גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ 50-60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",201802,02/11/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,2.40,0.84,-9.38,-7.82,877.6,0.41,,-1.21,-0.04,,,,,,,,84.7,277.35,263.67,144.45,570011767,29/05/2019
7580,9930,"גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ 50-60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",201803,02/11/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,2.33,3.21,-11.22,-12.10,858.04,0.41,,-0.84,-0.88,,,,,,,,84.5,268.49,261.74,131.46,570011767,29/05/2019
7581,9930,"גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ 50-60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",201804,02/11/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,2.38,2.61,-7.75,-7.98,854.61,0.41,,0.57,-0.32,,,,,,,,84.7,273.11,276.68,145.69,570011767,29/05/2019
7582,9930,"גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ 50-60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",201805,02/11/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,3.71,3.21,-11.02,-10.52,847.04,0.41,,0.39,0.07,,,,,,,,84.5,273.34,280.18,147.89,570011767,29/05/2019
7583,9930,"גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ 50-60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",201806,02/11/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,2.41,2.58,-7.80,-7.97,838.12,0.41,,-0.08,-0.01,,,,,,,,84,266.85,272.25,146.86,570011767,29/05/2019
7584,9930,"גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ 50-60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",201807,02/11/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,2.36,2.58,-6.39,-6.61,840.88,0.41,,1.16,1.15,,,,,,,,84,272.45,278.77,152.33,570011767,29/05/2019
7585,9930,"גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ 50-60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",201808,02/11/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,2.42,2.93,-8.78,-9.29,840.33,0.41,,1.08,2.24,,,,,,,,84,268.54,277.21,158.26,570011767,29/05/2019
7586,9930,"גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ 50-60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",201809,02/11/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,2.37,1.26,-5.97,-4.86,834.56,0.41,,-0.07,2.17,,,,,,,,83.4,262.4,270.48,152.63,570011767,29/05/2019
7587,9930,"גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ 50-60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",201810,02/11/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,2.32,1.93,-8.21,-7.82,813.48,0.41,,-1.56,0.58,,,,,,,,82.7,254.04,270.91,150.69,570011767,29/05/2019
7588,9930,"גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ 50-60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",201811,02/11/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,2.36,1.36,-5.29,-4.29,809.85,0.41,,0.12,0.7,,,,,,,,82.7,261.87,270.84,145.69,570011767,29/05/2019
7589,9930,"גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ 50-60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",201812,02/11/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,1.94,1.95,-6.65,-6.66,779.91,0.41,,-2.85,-2.17,6.64,,2.17,,,,,81.9,241.38,260.86,147.87,570011767,29/05/2019
7590,9935,קופת גמל מחר לבני 50 ומטה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201801,18/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,3.01,2.41,-15.13,-14.53,1553.88,0.34,,1.17,1.17,,,,,,,,88.1,578.1,351.5,353.73,520042615,29/05/2019
7591,9935,קופת גמל מחר לבני 50 ומטה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201802,18/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,5.18,1.25,-13.37,-9.44,1528.96,0.34,,-1.29,-0.14,,,,,,,,88.1,571.15,358.45,297.51,520042615,29/05/2019
7592,9935,קופת גמל מחר לבני 50 ומטה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201803,18/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,4.24,1.70,-11.96,-9.42,1503.7,0.34,,-1.01,-1.14,,,,,,,,88.1,537.16,345.59,278.3,520042615,29/05/2019
7593,9935,קופת גמל מחר לבני 50 ומטה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201804,18/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,5.68,2.13,-9.88,-6.33,1506.57,0.34,,0.64,-0.51,,,,,,,,88.4,546.14,359.58,283.04,520042615,29/05/2019
7594,9935,קופת גמל מחר לבני 50 ומטה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201805,18/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,4.24,3.33,-15.59,-14.68,1496.4,0.34,,0.32,-0.19,,,,,,,,88.4,542.61,364.71,309.33,520042615,29/05/2019
7595,9935,קופת גמל מחר לבני 50 ומטה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201806,18/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,4.10,2.20,-14.50,-12.60,1482.02,0.34,,-0.09,-0.28,,,,,,,,88.3,554.49,371.04,317.94,520042615,29/05/2019
7596,9935,קופת גמל מחר לבני 50 ומטה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201807,18/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,4.67,3.29,-12.48,-11.10,1488.48,0.34,,1.23,0.94,,,,,,,,88.6,566.41,385.97,232.61,520042615,29/05/2019
7597,9935,קופת גמל מחר לבני 50 ומטה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201808,18/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,4.90,2.85,-17.86,-15.81,1492.14,0.34,,1.34,2.3,,,,,,,,88.4,544.64,367.46,235.39,520042615,29/05/2019
7598,9935,קופת גמל מחר לבני 50 ומטה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201809,18/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,4.63,0.89,-10.44,-6.70,1483.35,0.34,,-0.11,2.18,,,,,,,,87.9,541.84,365.97,305.16,520042615,29/05/2019
7599,9935,קופת גמל מחר לבני 50 ומטה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201810,18/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,4.10,3.19,-10.51,-9.60,1448.9,0.34,,-1.64,0.51,,,,,,,,87.4,526.72,357.44,206.82,520042615,29/05/2019
7600,9935,קופת גמל מחר לבני 50 ומטה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201811,18/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,4.59,2.29,-13.01,-10.71,1442.17,0.34,,0.31,0.82,,,,,,,,87.5,528.93,361.4,183.51,520042615,29/05/2019
7601,9935,קופת גמל מחר לבני 50 ומטה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201812,18/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,5.16,2.51,0.41,3.06,1399.95,0.34,,-3.09,-2.3,6.35,,2.07,,,,,87.5,484.59,331.47,275.97,520042615,29/05/2019
